"OID","Country or Area","Year","Description","Magnitude","Value"
"182a6205GG...","PORTUGAL","2002","SHARES AND OTHER EQUITY","NATL CURRENCY","23191400000"
"182a6203GG...","PORTUGAL","2002","SECURITIES OTHER THAN SHARES","NATL CURRENCY","1846660000"
"182a6303GG...","PORTUGAL","2002","SECURITIES OTHER THAN SHARES","NATL CURRENCY","62578900000"
"182a6208GG...","PORTUGAL","2002","OTHER ACCOUNTS RECEIVABLE","NATL CURRENCY","6026970000"
"182a6308GG...","PORTUGAL","2002","OTHER ACCOUNTS PAYABLE","NATL CURRENCY","5468960000"
"182a623.GG...","PORTUGAL","2002","MONETARY GOLD AND SDRS","NATL CURRENCY","0"
"182a6204GG...","PORTUGAL","2002","LOANS","NATL CURRENCY","4031810000"
"182a6304GG...","PORTUGAL","2002","LOANS","NATL CURRENCY","5955810000"
"182a63..GG...","PORTUGAL","2002","LIABILITIES","NATL CURRENCY","90078600000"
"182a6206GG...","PORTUGAL","2002","INSURANCE TECHNICAL RESERVES","NATL CURRENCY","11420000"
"182a6306GG...","PORTUGAL","2002","INSURANCE TECHNICAL RESERVES","NATL CURRENCY","0"
"182a6307GG...","PORTUGAL","2002","FINANCIAL DERIVATIVES","NATL CURRENCY","0"
"182a6207GG...","PORTUGAL","2002","FINANCIAL DERIVATIVES","NATL CURRENCY","79300000"
"182a62..GG...","PORTUGAL","2002","FINANCIAL ASSETS","NATL CURRENCY","43210100000"
"182a6202GG...","PORTUGAL","2002","CURRENCY AND DEPOSITS","NATL CURRENCY","8022520000"
"182a6302GG...","PORTUGAL","2002","CURRENCY AND DEPOSITS","NATL CURRENCY","16075000000"
"182a6305GG...","PORTUGAL","2001","SHARES AND OTHER EQUITY","NATL CURRENCY","0"
"182a6205GG...","PORTUGAL","2001","SHARES AND OTHER EQUITY","NATL CURRENCY","24664100000"
"182a6203GG...","PORTUGAL","2001","SECURITIES OTHER THAN SHARES","NATL CURRENCY","1514940000"
"182a6303GG...","PORTUGAL","2001","SECURITIES OTHER THAN SHARES","NATL CURRENCY","55538500000"
"182a6208GG...","PORTUGAL","2001","OTHER ACCOUNTS RECEIVABLE","NATL CURRENCY","5068460000"
"182a6308GG...","PORTUGAL","2001","OTHER ACCOUNTS PAYABLE","NATL CURRENCY","5714770000"
"182a623.GG...","PORTUGAL","2001","MONETARY GOLD AND SDRS","NATL CURRENCY","0"
"182a6204GG...","PORTUGAL","2001","LOANS","NATL CURRENCY","4304580000"
"182a6304GG...","PORTUGAL","2001","LOANS","NATL CURRENCY","5420480000"
"182a63..GG...","PORTUGAL","2001","LIABILITIES","NATL CURRENCY","81867000000"
"182a6206GG...","PORTUGAL","2001","INSURANCE TECHNICAL RESERVES","NATL CURRENCY","10610000"
"182a6306GG...","PORTUGAL","2001","INSURANCE TECHNICAL RESERVES","NATL CURRENCY","0"
"182a6307GG...","PORTUGAL","2001","FINANCIAL DERIVATIVES","NATL CURRENCY","0"
"182a6207GG...","PORTUGAL","2001","FINANCIAL DERIVATIVES","NATL CURRENCY","428700000"
"182a62..GG...","PORTUGAL","2001","FINANCIAL ASSETS","NATL CURRENCY","42442300000"
"182a6202GG...","PORTUGAL","2001","CURRENCY AND DEPOSITS","NATL CURRENCY","6450970000"
"182a6302GG...","PORTUGAL","2001","CURRENCY AND DEPOSITS","NATL CURRENCY","15193300000"
"182a6305GG...","PORTUGAL","2000","SHARES AND OTHER EQUITY","NATL CURRENCY","0"
"182a6205GG...","PORTUGAL","2000","SHARES AND OTHER EQUITY","NATL CURRENCY","24822900000"
"182a6203GG...","PORTUGAL","2000","SECURITIES OTHER THAN SHARES","NATL CURRENCY","730970000"
"182a6303GG...","PORTUGAL","2000","SECURITIES OTHER THAN SHARES","NATL CURRENCY","49905200000"
"182a6208GG...","PORTUGAL","2000","OTHER ACCOUNTS RECEIVABLE","NATL CURRENCY","4387590000"
"182a6308GG...","PORTUGAL","2000","OTHER ACCOUNTS PAYABLE","NATL CURRENCY","7176710000"
"182a623.GG...","PORTUGAL","2000","MONETARY GOLD AND SDRS","NATL CURRENCY","0"
"182a6204GG...","PORTUGAL","2000","LOANS","NATL CURRENCY","2352900000"
"182a6304GG...","PORTUGAL","2000","LOANS","NATL CURRENCY","4608670000"
"182a63..GG...","PORTUGAL","2000","LIABILITIES","NATL CURRENCY","75778400000"
"182a6206GG...","PORTUGAL","2000","INSURANCE TECHNICAL RESERVES","NATL CURRENCY","9720000"
"182a6306GG...","PORTUGAL","2000","INSURANCE TECHNICAL RESERVES","NATL CURRENCY","0"
"182a6307GG...","PORTUGAL","2000","FINANCIAL DERIVATIVES","NATL CURRENCY","0"
"182a6207GG...","PORTUGAL","2000","FINANCIAL DERIVATIVES","NATL CURRENCY","353000000"
"182a62..GG...","PORTUGAL","2000","FINANCIAL ASSETS","NATL CURRENCY","40915300000"
"182a6202GG...","PORTUGAL","2000","CURRENCY AND DEPOSITS","NATL CURRENCY","8258210000"
"182a6302GG...","PORTUGAL","2000","CURRENCY AND DEPOSITS","NATL CURRENCY","14087800000"
"182a6305GG...","PORTUGAL","1999","SHARES AND OTHER EQUITY","NATL CURRENCY","0"
"182a6205GG...","PORTUGAL","1999","SHARES AND OTHER EQUITY","NATL CURRENCY","19418400000"
"182a6203GG...","PORTUGAL","1999","SECURITIES OTHER THAN SHARES","NATL CURRENCY","450720000"
"182a6303GG...","PORTUGAL","1999","SECURITIES OTHER THAN SHARES","NATL CURRENCY","47981200000"
"182a6208GG...","PORTUGAL","1999","OTHER ACCOUNTS RECEIVABLE","NATL CURRENCY","4344440000"
"182a6308GG...","PORTUGAL","1999","OTHER ACCOUNTS PAYABLE","NATL CURRENCY","5752930000"
"182a623.GG...","PORTUGAL","1999","MONETARY GOLD AND SDRS","NATL CURRENCY","0"
"182a6204GG...","PORTUGAL","1999","LOANS","NATL CURRENCY","2125760000"
"182a6304GG...","PORTUGAL","1999","LOANS","NATL CURRENCY","4230730000"
"182a63..GG...","PORTUGAL","1999","LIABILITIES","NATL CURRENCY","70895300000"
"182a6206GG...","PORTUGAL","1999","INSURANCE TECHNICAL RESERVES","NATL CURRENCY","8520000"
"182a6306GG...","PORTUGAL","1999","INSURANCE TECHNICAL RESERVES","NATL CURRENCY","0"
"182a6307GG...","PORTUGAL","1999","FINANCIAL DERIVATIVES","NATL CURRENCY","0"
"182a6207GG...","PORTUGAL","1999","FINANCIAL DERIVATIVES","NATL CURRENCY","372100000"
"182a62..GG...","PORTUGAL","1999","FINANCIAL ASSETS","NATL CURRENCY","35655100000"
"182a6202GG...","PORTUGAL","1999","CURRENCY AND DEPOSITS","NATL CURRENCY","8935090000"
"182a6302GG...","PORTUGAL","1999","CURRENCY AND DEPOSITS","NATL CURRENCY","12930400000"
"968a6205GG...","ROMANIA","2008","SHARES AND OTHER EQUITY","LEI","43210800000"
"968a6305GG...","ROMANIA","2008","SHARES AND OTHER EQUITY","LEI","0"
"968a6203GG...","ROMANIA","2008","SECURITIES OTHER THAN SHARES","LEI","0"
"968a6303GG...","ROMANIA","2008","SECURITIES OTHER THAN SHARES","LEI","26808700000"
"968a6208GG...","ROMANIA","2008","OTHER ACCOUNTS RECEIVABLE","LEI","33686700000"
"968a6308GG...","ROMANIA","2008","OTHER ACCOUNTS PAYABLE","LEI","26034800000"
"968a6M2.GG...","ROMANIA","2008","NET FINANCIAL WORTH [62-63]","LEI","-531510000"
"968a623.GG...","ROMANIA","2008","MONETARY GOLD AND SDRS","LEI","0"
"968a6304GG...","ROMANIA","2008","LOANS","LEI","37200500000"
"968a6204GG...","ROMANIA","2008","LOANS","LEI","5977770000"
"968a63..GG...","ROMANIA","2008","LIABILITIES","LEI","95480000000"
"968a6206GG...","ROMANIA","2008","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6306GG...","ROMANIA","2008","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6M35GG...","ROMANIA","2008","GROSS DEBT AT FACE VALUE","LEI","68532200000"
"968a6307GG...","ROMANIA","2008","FINANCIAL DERIVATIVES","LEI","2370400000"
"968a6207GG...","ROMANIA","2008","FINANCIAL DERIVATIVES","LEI","0"
"968a62..GG...","ROMANIA","2008","FINANCIAL ASSETS","LEI","94948400000"
"968a6202GG...","ROMANIA","2008","CURRENCY AND DEPOSITS","LEI","12073200000"
"968a6302GG...","ROMANIA","2008","CURRENCY AND DEPOSITS","LEI","3065530000"
"968a6205GG...","ROMANIA","2007","SHARES AND OTHER EQUITY","LEI","74773800000"
"968a6305GG...","ROMANIA","2007","SHARES AND OTHER EQUITY","LEI","0"
"968a6203GG...","ROMANIA","2007","SECURITIES OTHER THAN SHARES","LEI","0"
"968a6303GG...","ROMANIA","2007","SECURITIES OTHER THAN SHARES","LEI","17936400000"
"968a6208GG...","ROMANIA","2007","OTHER ACCOUNTS RECEIVABLE","LEI","34361800000"
"968a6308GG...","ROMANIA","2007","OTHER ACCOUNTS PAYABLE","LEI","19009600000"
"968a6M2.GG...","ROMANIA","2007","NET FINANCIAL WORTH [62-63]","LEI","57342100000"
"968a623.GG...","ROMANIA","2007","MONETARY GOLD AND SDRS","LEI","0"
"968a6304GG...","ROMANIA","2007","LOANS","LEI","30166300000"
"968a6204GG...","ROMANIA","2007","LOANS","LEI","5470670000"
"968a63..GG...","ROMANIA","2007","LIABILITIES","LEI","72819400000"
"968a6206GG...","ROMANIA","2007","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6306GG...","ROMANIA","2007","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6M35GG...","ROMANIA","2007","GROSS DEBT AT FACE VALUE","LEI","52292300000"
"968a6307GG...","ROMANIA","2007","FINANCIAL DERIVATIVES","LEI","1007400000"
"968a6207GG...","ROMANIA","2007","FINANCIAL DERIVATIVES","LEI","0"
"968a62..GG...","ROMANIA","2007","FINANCIAL ASSETS","LEI","130162000000"
"968a6202GG...","ROMANIA","2007","CURRENCY AND DEPOSITS","LEI","15555300000"
"968a6302GG...","ROMANIA","2007","CURRENCY AND DEPOSITS","LEI","4699640000"
"968a6205GG...","ROMANIA","2006","SHARES AND OTHER EQUITY","LEI","52760800000"
"968a6305GG...","ROMANIA","2006","SHARES AND OTHER EQUITY","LEI","0"
"968a6203GG...","ROMANIA","2006","SECURITIES OTHER THAN SHARES","LEI","0"
"968a6303GG...","ROMANIA","2006","SECURITIES OTHER THAN SHARES","LEI","12156200000"
"968a6208GG...","ROMANIA","2006","OTHER ACCOUNTS RECEIVABLE","LEI","30644700000"
"968a6308GG...","ROMANIA","2006","OTHER ACCOUNTS PAYABLE","LEI","14625200000"
"968a6M2.GG...","ROMANIA","2006","NET FINANCIAL WORTH [62-63]","LEI","44852900000"
"968a623.GG...","ROMANIA","2006","MONETARY GOLD AND SDRS","LEI","0"
"968a6304GG...","ROMANIA","2006","LOANS","LEI","26797400000"
"968a6204GG...","ROMANIA","2006","LOANS","LEI","5494070000"
"968a63..GG...","ROMANIA","2006","LIABILITIES","LEI","59272600000"
"968a6206GG...","ROMANIA","2006","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6306GG...","ROMANIA","2006","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6M35GG...","ROMANIA","2006","GROSS DEBT AT FACE VALUE","LEI","42583300000"
"968a6307GG...","ROMANIA","2006","FINANCIAL DERIVATIVES","LEI","1672900000"
"968a6207GG...","ROMANIA","2006","FINANCIAL DERIVATIVES","LEI","0"
"968a62..GG...","ROMANIA","2006","FINANCIAL ASSETS","LEI","104126000000"
"968a6202GG...","ROMANIA","2006","CURRENCY AND DEPOSITS","LEI","15225900000"
"968a6302GG...","ROMANIA","2006","CURRENCY AND DEPOSITS","LEI","4020860000"
"968a6205GG...","ROMANIA","2005","SHARES AND OTHER EQUITY","LEI","59128300000"
"968a6305GG...","ROMANIA","2005","SHARES AND OTHER EQUITY","LEI","0"
"968a6203GG...","ROMANIA","2005","SECURITIES OTHER THAN SHARES","LEI","0"
"968a6303GG...","ROMANIA","2005","SECURITIES OTHER THAN SHARES","LEI","14291200000"
"968a6208GG...","ROMANIA","2005","OTHER ACCOUNTS RECEIVABLE","LEI","32055200000"
"968a6308GG...","ROMANIA","2005","OTHER ACCOUNTS PAYABLE","LEI","11809700000"
"968a6M2.GG...","ROMANIA","2005","NET FINANCIAL WORTH [62-63]","LEI","47668200000"
"968a623.GG...","ROMANIA","2005","MONETARY GOLD AND SDRS","LEI","0"
"968a6304GG...","ROMANIA","2005","LOANS","LEI","28676600000"
"968a6204GG...","ROMANIA","2005","LOANS","LEI","5515970000"
"968a63..GG...","ROMANIA","2005","LIABILITIES","LEI","58076700000"
"968a6206GG...","ROMANIA","2005","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6306GG...","ROMANIA","2005","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6M35GG...","ROMANIA","2005","GROSS DEBT AT FACE VALUE","LEI","45625900000"
"968a6307GG...","ROMANIA","2005","FINANCIAL DERIVATIVES","LEI","359000000"
"968a6207GG...","ROMANIA","2005","FINANCIAL DERIVATIVES","LEI","0"
"968a62..GG...","ROMANIA","2005","FINANCIAL ASSETS","LEI","105745000000"
"968a6202GG...","ROMANIA","2005","CURRENCY AND DEPOSITS","LEI","9045310000"
"968a6302GG...","ROMANIA","2005","CURRENCY AND DEPOSITS","LEI","2940100000"
"968a6205GG...","ROMANIA","2004","SHARES AND OTHER EQUITY","LEI","59144000000"
"968a6305GG...","ROMANIA","2004","SHARES AND OTHER EQUITY","LEI","0"
"968a6203GG...","ROMANIA","2004","SECURITIES OTHER THAN SHARES","LEI","0"
"968a6303GG...","ROMANIA","2004","SECURITIES OTHER THAN SHARES","LEI","17855900000"
"968a6208GG...","ROMANIA","2004","OTHER ACCOUNTS RECEIVABLE","LEI","29442800000"
"968a6308GG...","ROMANIA","2004","OTHER ACCOUNTS PAYABLE","LEI","7290040000"
"968a6M2.GG...","ROMANIA","2004","NET FINANCIAL WORTH [62-63]","LEI","48313800000"
"968a623.GG...","ROMANIA","2004","MONETARY GOLD AND SDRS","LEI","0"
"968a6304GG...","ROMANIA","2004","LOANS","LEI","27132100000"
"968a6204GG...","ROMANIA","2004","LOANS","LEI","5580970000"
"968a63..GG...","ROMANIA","2004","LIABILITIES","LEI","53732300000"
"968a6206GG...","ROMANIA","2004","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6306GG...","ROMANIA","2004","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6M35GG...","ROMANIA","2004","GROSS DEBT AT FACE VALUE","LEI","46356800000"
"968a6307GG...","ROMANIA","2004","FINANCIAL DERIVATIVES","LEI","112600000"
"968a6207GG...","ROMANIA","2004","FINANCIAL DERIVATIVES","LEI","0"
"968a62..GG...","ROMANIA","2004","FINANCIAL ASSETS","LEI","102046000000"
"968a6202GG...","ROMANIA","2004","CURRENCY AND DEPOSITS","LEI","7878310000"
"968a6302GG...","ROMANIA","2004","CURRENCY AND DEPOSITS","LEI","1341720000"
"968a6205GG...","ROMANIA","2003","SHARES AND OTHER EQUITY","LEI","57326300000"
"968a6305GG...","ROMANIA","2003","SHARES AND OTHER EQUITY","LEI","0"
"968a6203GG...","ROMANIA","2003","SECURITIES OTHER THAN SHARES","LEI","0"
"968a6303GG...","ROMANIA","2003","SECURITIES OTHER THAN SHARES","LEI","16871300000"
"968a6208GG...","ROMANIA","2003","OTHER ACCOUNTS RECEIVABLE","LEI","27462600000"
"968a6308GG...","ROMANIA","2003","OTHER ACCOUNTS PAYABLE","LEI","5501470000"
"968a6M2.GG...","ROMANIA","2003","NET FINANCIAL WORTH [62-63]","LEI","44792700000"
"968a623.GG...","ROMANIA","2003","MONETARY GOLD AND SDRS","LEI","0"
"968a6304GG...","ROMANIA","2003","LOANS","LEI","24586700000"
"968a6204GG...","ROMANIA","2003","LOANS","LEI","4661770000"
"968a63..GG...","ROMANIA","2003","LIABILITIES","LEI","48239500000"
"968a6206GG...","ROMANIA","2003","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6306GG...","ROMANIA","2003","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6M35GG...","ROMANIA","2003","GROSS DEBT AT FACE VALUE","LEI","42431600000"
"968a6307GG...","ROMANIA","2003","FINANCIAL DERIVATIVES","LEI","0"
"968a6207GG...","ROMANIA","2003","FINANCIAL DERIVATIVES","LEI","0"
"968a62..GG...","ROMANIA","2003","FINANCIAL ASSETS","LEI","93032200000"
"968a6202GG...","ROMANIA","2003","CURRENCY AND DEPOSITS","LEI","3581550000"
"968a6302GG...","ROMANIA","2003","CURRENCY AND DEPOSITS","LEI","1280090000"
"968a6205GG...","ROMANIA","2002","SHARES AND OTHER EQUITY","LEI","50031300000"
"968a6305GG...","ROMANIA","2002","SHARES AND OTHER EQUITY","LEI","0"
"968a6203GG...","ROMANIA","2002","SECURITIES OTHER THAN SHARES","LEI","0"
"968a6303GG...","ROMANIA","2002","SECURITIES OTHER THAN SHARES","LEI","15849400000"
"968a6208GG...","ROMANIA","2002","OTHER ACCOUNTS RECEIVABLE","LEI","25910000000"
"968a6308GG...","ROMANIA","2002","OTHER ACCOUNTS PAYABLE","LEI","3288590000"
"968a6M2.GG...","ROMANIA","2002","NET FINANCIAL WORTH [62-63]","LEI","42326600000"
"968a623.GG...","ROMANIA","2002","MONETARY GOLD AND SDRS","LEI","0"
"968a6304GG...","ROMANIA","2002","LOANS","LEI","21056000000"
"968a6204GG...","ROMANIA","2002","LOANS","LEI","4609870000"
"968a63..GG...","ROMANIA","2002","LIABILITIES","LEI","40993300000"
"968a6206GG...","ROMANIA","2002","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6306GG...","ROMANIA","2002","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6M35GG...","ROMANIA","2002","GROSS DEBT AT FACE VALUE","LEI","37794900000"
"968a6307GG...","ROMANIA","2002","FINANCIAL DERIVATIVES","LEI","0"
"968a6207GG...","ROMANIA","2002","FINANCIAL DERIVATIVES","LEI","0"
"968a62..GG...","ROMANIA","2002","FINANCIAL ASSETS","LEI","83319900000"
"968a6202GG...","ROMANIA","2002","CURRENCY AND DEPOSITS","LEI","2768700000"
"968a6302GG...","ROMANIA","2002","CURRENCY AND DEPOSITS","LEI","799260000"
"968a6305GG...","ROMANIA","2001","SHARES AND OTHER EQUITY","LEI","0"
"968a6205GG...","ROMANIA","2001","SHARES AND OTHER EQUITY","LEI","40388400000"
"968a6203GG...","ROMANIA","2001","SECURITIES OTHER THAN SHARES","LEI","0"
"968a6303GG...","ROMANIA","2001","SECURITIES OTHER THAN SHARES","LEI","12484000000"
"968a6208GG...","ROMANIA","2001","OTHER ACCOUNTS RECEIVABLE","LEI","24877700000"
"968a6308GG...","ROMANIA","2001","OTHER ACCOUNTS PAYABLE","LEI","2162650000"
"968a6M2.GG...","ROMANIA","2001","NET FINANCIAL WORTH [62-63]","LEI","38422900000"
"968a623.GG...","ROMANIA","2001","MONETARY GOLD AND SDRS","LEI","0"
"968a6304GG...","ROMANIA","2001","LOANS","LEI","17356500000"
"968a6204GG...","ROMANIA","2001","LOANS","LEI","3413770000"
"968a63..GG...","ROMANIA","2001","LIABILITIES","LEI","32644500000"
"968a6206GG...","ROMANIA","2001","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6306GG...","ROMANIA","2001","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6M35GG...","ROMANIA","2001","GROSS DEBT AT FACE VALUE","LEI","30368500000"
"968a6307GG...","ROMANIA","2001","FINANCIAL DERIVATIVES","LEI","0"
"968a6207GG...","ROMANIA","2001","FINANCIAL DERIVATIVES","LEI","0"
"968a62..GG...","ROMANIA","2001","FINANCIAL ASSETS","LEI","71067400000"
"968a6202GG...","ROMANIA","2001","CURRENCY AND DEPOSITS","LEI","2387600000"
"968a6302GG...","ROMANIA","2001","CURRENCY AND DEPOSITS","LEI","641400000"
"968a6305GG...","ROMANIA","2000","SHARES AND OTHER EQUITY","LEI","0"
"968a6205GG...","ROMANIA","2000","SHARES AND OTHER EQUITY","LEI","32592100000"
"968a6203GG...","ROMANIA","2000","SECURITIES OTHER THAN SHARES","LEI","0"
"968a6303GG...","ROMANIA","2000","SECURITIES OTHER THAN SHARES","LEI","7344400000"
"968a6208GG...","ROMANIA","2000","OTHER ACCOUNTS RECEIVABLE","LEI","23507300000"
"968a6308GG...","ROMANIA","2000","OTHER ACCOUNTS PAYABLE","LEI","4477670000"
"968a6M2.GG...","ROMANIA","2000","NET FINANCIAL WORTH [62-63]","LEI","37861400000"
"968a623.GG...","ROMANIA","2000","MONETARY GOLD AND SDRS","LEI","0"
"968a6304GG...","ROMANIA","2000","LOANS","LEI","10460500000"
"968a6204GG...","ROMANIA","2000","LOANS","LEI","3477170000"
"968a63..GG...","ROMANIA","2000","LIABILITIES","LEI","22754500000"
"968a6206GG...","ROMANIA","2000","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6306GG...","ROMANIA","2000","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6M35GG...","ROMANIA","2000","GROSS DEBT AT FACE VALUE","LEI","18185700000"
"968a6307GG...","ROMANIA","2000","FINANCIAL DERIVATIVES","LEI","0"
"968a6207GG...","ROMANIA","2000","FINANCIAL DERIVATIVES","LEI","0"
"968a62..GG...","ROMANIA","2000","FINANCIAL ASSETS","LEI","60615900000"
"968a6202GG...","ROMANIA","2000","CURRENCY AND DEPOSITS","LEI","1039390000"
"968a6302GG...","ROMANIA","2000","CURRENCY AND DEPOSITS","LEI","471930000"
"968a6305GG...","ROMANIA","1999","SHARES AND OTHER EQUITY","LEI","0"
"968a6205GG...","ROMANIA","1999","SHARES AND OTHER EQUITY","LEI","16371000000"
"968a6203GG...","ROMANIA","1999","SECURITIES OTHER THAN SHARES","LEI","0"
"968a6303GG...","ROMANIA","1999","SECURITIES OTHER THAN SHARES","LEI","5824000000"
"968a6208GG...","ROMANIA","1999","OTHER ACCOUNTS RECEIVABLE","LEI","18192000000"
"968a6308GG...","ROMANIA","1999","OTHER ACCOUNTS PAYABLE","LEI","4633870000"
"968a6M2.GG...","ROMANIA","1999","NET FINANCIAL WORTH [62-63]","LEI","22035700000"
"968a623.GG...","ROMANIA","1999","MONETARY GOLD AND SDRS","LEI","0"
"968a6304GG...","ROMANIA","1999","LOANS","LEI","6150500000"
"968a6204GG...","ROMANIA","1999","LOANS","LEI","3195570000"
"968a63..GG...","ROMANIA","1999","LIABILITIES","LEI","16608400000"
"968a6206GG...","ROMANIA","1999","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6306GG...","ROMANIA","1999","INSURANCE TECHNICAL RESERVES","LEI","0"
"968a6M35GG...","ROMANIA","1999","GROSS DEBT AT FACE VALUE","LEI","11974600000"
"968a6307GG...","ROMANIA","1999","FINANCIAL DERIVATIVES","LEI","0"
"968a6207GG...","ROMANIA","1999","FINANCIAL DERIVATIVES","LEI","0"
"968a62..GG...","ROMANIA","1999","FINANCIAL ASSETS","LEI","38644000000"
"968a6202GG...","ROMANIA","1999","CURRENCY AND DEPOSITS","LEI","885490000"
"968a6302GG...","ROMANIA","1999","CURRENCY AND DEPOSITS","LEI","0"
"936a6305GG...","SLOVAK REPUBLIC","2008","SHARES AND OTHER EQUITY","KORUNY","0"
"936a6205GG...","SLOVAK REPUBLIC","2008","SHARES AND OTHER EQUITY","KORUNY","8375230000"
"936a6203GG...","SLOVAK REPUBLIC","2008","SECURITIES OTHER THAN SHARES","KORUNY","303260000"
"936a6303GG...","SLOVAK REPUBLIC","2008","SECURITIES OTHER THAN SHARES","KORUNY","17243800000"
"936a6208GG...","SLOVAK REPUBLIC","2008","OTHER ACCOUNTS RECEIVABLE","KORUNY","2038950000"
"936a6308GG...","SLOVAK REPUBLIC","2008","OTHER ACCOUNTS PAYABLE","KORUNY","1662890000"
"936a6M2.GG...","SLOVAK REPUBLIC","2008","NET FINANCIAL WORTH [62-63]","KORUNY","-836040000"
"936a623.GG...","SLOVAK REPUBLIC","2008","MONETARY GOLD AND SDRS","KORUNY","0"
"936a6304GG...","SLOVAK REPUBLIC","2008","LOANS","KORUNY","1829080000"
"936a6204GG...","SLOVAK REPUBLIC","2008","LOANS","KORUNY","1171440000"
"936a63..GG...","SLOVAK REPUBLIC","2008","LIABILITIES","KORUNY","20769300000"
"936a6306GG...","SLOVAK REPUBLIC","2008","INSURANCE TECHNICAL RESERVES","KORUNY","0"
"936a6206GG...","SLOVAK REPUBLIC","2008","INSURANCE TECHNICAL RESERVES","KORUNY","0"
"936a6M35GG...","SLOVAK REPUBLIC","2008","GROSS DEBT AT FACE VALUE","KORUNY","18612900000"
"936a6307GG...","SLOVAK REPUBLIC","2008","FINANCIAL DERIVATIVES","KORUNY","0"
"936a6207GG...","SLOVAK REPUBLIC","2008","FINANCIAL DERIVATIVES","KORUNY","8600000"
"936a62..GG...","SLOVAK REPUBLIC","2008","FINANCIAL ASSETS","KORUNY","19933200000"
"936a6202GG...","SLOVAK REPUBLIC","2008","CURRENCY AND DEPOSITS","KORUNY","8035760000"
"936a6302GG...","SLOVAK REPUBLIC","2008","CURRENCY AND DEPOSITS","KORUNY","33480000"
